produto_id,pedido_id,quantidade,valor_unitario,valor_total,estado,frete,id_nf
49497,517,4,320.0,1280.0,BR-MT,256.0,20187
29510,1530,3,360.0,1080.0,BR-ES,216.0,20188
28699,1571,3,420.0,1260.0,BR-SE,252.0,20189
77558,1965,6,790.0,4740.0,BR-PB,948.0,20190
24159,2019,1,270.0,270.0,BR-MA,54.0,20191
13906,2474,2,340.0,680.0,BR-MT,136.0,20192
42913,3831,6,2590.0,15540.0,BR-RO,3108.0,20193
64127,4773,1,590.0,590.0,BR-SC,118.0,20194
56350,5090,1,245.0,245.0,BR-MG,49.0,20195
5292,5539,6,576.0,3456.0,BR-RO,6912.0,20196
31651,5819,4,180.0,720.0,BR-GO,144.0,20197
86302,6972,6,139.0,834.0,BR-DF,1668.0,20198
100939,7564,3,310.0,930.0,BR-PB,186.0,20199
21429,8334,1,390.0,390.0,BR-ES,78.0,20200
53941,9488,2,280.0,560.0,BR-AC,112.0,20201
25562,9932,1,320.0,320.0,BR-PB,64.0,20202
41262,11473,5,390.0,1950.0,BR-DF,390.0,20203
98640,12410,2,990.0,1980.0,BR-SC,396.0,20204
23575,13984,3,210.0,630.0,BR-PA,126.0,20205
28699,14633,2,420.0,840.0,BR-CE,168.0,20206
44379,15935,3,165.0,495.0,BR-AM,99.0,20207
32890,16079,5,480.0,2400.0,BR-PB,480.0,20208
100939,17211,5,310.0,1550.0,BR-RS,310.0,20209
98964,18306,4,280.0,1120.0,BR-ES,224.0,20210
3865,18483,3,6500.0,19500.0,BR-RO,3900.0,20211
15470,19704,6,590.0,3540.0,BR-SP,708.0,20212
25562,21099,4,320.0,1280.0,BR-RS,256.0,20213
57815,21449,5,100.0,500.0,BR-PB,100.0,20214
59337,21696,4,390.0,1560.0,BR-RN,312.0,20215
20029,21834,5,294.0,1470.0,BR-PB,294.0,20216
57815,22833,2,100.0,200.0,BR-SC,40.0,20217
5995,23605,4,398.0,1592.0,BR-CE,3184.0,20218
57708,23812,1,990.0,990.0,BR-SC,198.0,20219
45979,24450,5,280.0,1400.0,BR-SP,280.0,20220
35129,24505,4,320.0,1280.0,BR-PA,256.0,20221
80644,24713,2,990.0,1980.0,BR-MG,396.0,20222
16634,24891,4,480.0,1920.0,BR-RS,384.0,20223
71946,25301,4,290.0,1160.0,BR-SP,232.0,20224
49497,25409,4,320.0,1280.0,BR-RN,256.0,20225
13705,25537,1,180.0,180.0,BR-AC,36.0,20226
57815,26509,6,100.0,600.0,BR-PI,120.0,20227
7940,27168,1,1200.0,1200.0,BR-PI,240.0,20228
16634,29514,1,480.0,480.0,BR-BA,96.0,20229
17990,30381,4,3800.0,15200.0,BR-PB,3040.0,20230
100460,30987,2,890.0,1780.0,BR-MA,356.0,20231
32986,31967,2,315.0,630.0,BR-DF,126.0,20232
100460,32554,4,890.0,3560.0,BR-ES,712.0,20233
4553,32833,6,110.0,660.0,BR-MG,132.0,20234
59784,35529,6,390.0,2340.0,BR-AC,468.0,20235
33349,36047,1,270.0,270.0,BR-ES,54.0,20236
27546,36461,2,336.0,672.0,BR-AC,1344.0,20237
44207,36671,2,290.0,580.0,BR-MG,116.0,20238
31835,37073,2,399.0,798.0,BR-AL,1596.0,20239
3865,37549,6,6500.0,39000.0,BR-AP,7800.0,20240
53138,38092,3,690.0,2070.0,BR-MT,414.0,20241
77558,38137,1,790.0,790.0,BR-ES,158.0,20242
66135,39786,2,490.0,980.0,BR-AM,196.0,20243
82990,39925,5,450.0,2250.0,BR-PR,450.0,20244
13906,40154,5,340.0,1700.0,BR-AL,340.0,20245
3820,40310,4,139.0,556.0,BR-AP,1112.0,20246
4835,41538,2,560.0,1120.0,BR-BA,224.0,20247
100983,42617,6,350.0,2100.0,BR-AP,420.0,20248
7871,42827,5,420.0,2100.0,BR-DF,420.0,20249
3820,43221,3,139.0,417.0,BR-RS,834.0,20250
62594,44668,3,300.0,900.0,BR-PE,180.0,20251
4835,44770,6,560.0,3360.0,BR-DF,672.0,20252
47682,45122,1,430.0,430.0,BR-AL,86.0,20253
70240,45570,2,290.0,580.0,BR-AP,116.0,20254
3451,46007,4,250.0,1000.0,BR-TO,200.0,20255
48872,46204,6,120.0,720.0,BR-RO,144.0,20256
27659,47550,1,140.0,140.0,BR-RO,28.0,20257
38723,48259,1,80.0,80.0,BR-AC,16.0,20258
70240,50031,5,290.0,1450.0,BR-GO,290.0,20259
3451,50629,4,250.0,1000.0,BR-AM,200.0,20260
60010,51027,2,90.0,180.0,BR-MT,36.0,20261
7193,51699,2,320.0,640.0,BR-PE,128.0,20262
13814,51944,3,550.0,1650.0,BR-PR,330.0,20263
4307,52348,4,6175.0,24700.0,BR-MT,4940.0,20264
13814,52935,5,550.0,2750.0,BR-RS,550.0,20265
7871,53128,4,420.0,1680.0,BR-GO,336.0,20266
25562,53202,6,320.0,1920.0,BR-SC,384.0,20267
73038,53855,6,90.0,540.0,BR-PE,108.0,20268
31651,53883,6,180.0,1080.0,BR-AM,216.0,20269
70673,53998,6,210.0,1260.0,BR-AL,252.0,20270
29012,54341,3,525.0,1575.0,BR-AC,315.0,20271
29893,54609,5,420.0,2100.0,BR-GO,420.0,20272
83009,54946,2,280.0,560.0,BR-RJ,112.0,20273
86845,57985,1,110.0,110.0,BR-ES,22.0,20274
55452,58076,4,350.0,1400.0,BR-GO,280.0,20275
88368,58094,4,250.0,1000.0,BR-CE,200.0,20276
29893,58290,4,420.0,1680.0,BR-RN,336.0,20277
33348,58725,5,160.0,800.0,BR-MT,160.0,20278
16634,58746,6,480.0,2880.0,BR-RN,576.0,20279
100939,59415,6,310.0,1860.0,BR-AM,372.0,20280
57708,59562,6,990.0,5940.0,BR-BA,1188.0,20281
91498,59920,4,130.0,520.0,BR-MS,104.0,20282
5292,60945,6,576.0,3456.0,BR-PB,6912.0,20283
75557,61055,2,90.0,180.0,BR-ES,36.0,20284
45695,61978,1,240.0,240.0,BR-RO,48.0,20285
14836,63733,6,1100.0,6600.0,BR-SE,1320.0,20286
83866,64072,4,990.0,3960.0,BR-PE,792.0,20287
84176,64589,2,310.0,620.0,BR-CE,124.0,20288
87156,64962,3,160.0,480.0,BR-BA,96.0,20289
77558,65555,3,790.0,2370.0,BR-CE,474.0,20290
45878,65745,5,210.0,1050.0,BR-PA,210.0,20291
72667,66046,1,139.0,139.0,BR-SP,278.0,20292
10086,66341,1,750.0,750.0,BR-BA,150.0,20293
20029,66783,3,294.0,882.0,BR-TO,1764.0,20294
80644,66979,4,990.0,3960.0,BR-PB,792.0,20295
51314,67614,1,410.0,410.0,BR-PB,82.0,20296
87156,68480,3,160.0,480.0,BR-MT,96.0,20297
13814,69262,5,550.0,2750.0,BR-RN,550.0,20298
60010,69350,2,90.0,180.0,BR-PE,36.0,20299
5995,71437,1,398.0,398.0,BR-MT,796.0,20300
36195,71815,5,110.0,550.0,BR-MS,110.0,20301
49497,72289,5,320.0,1600.0,BR-DF,320.0,20302
14836,72834,6,1100.0,6600.0,BR-CE,1320.0,20303
54794,73415,6,350.0,2100.0,BR-BR-RR,420.0,20304
39814,74005,5,390.0,1950.0,BR-DF,390.0,20305
75706,74723,3,100.0,300.0,BR-DF,60.0,20306
32986,75262,3,315.0,945.0,BR-AM,189.0,20307
36195,75976,5,110.0,550.0,BR-BR-RR,110.0,20308
17329,76119,6,590.0,3540.0,BR-SP,708.0,20309
44379,76533,3,165.0,495.0,BR-MG,99.0,20310
55051,76929,5,760.0,3800.0,BR-ES,760.0,20311
8673,77164,2,490.0,980.0,BR-PA,196.0,20312
5412,78022,2,788.0,1576.0,BR-MS,3152.0,20313
56571,78622,3,420.0,1260.0,BR-SE,252.0,20314
6381,79052,5,586.0,2930.0,BR-PA,586.0,20315
40082,79173,4,315.0,1260.0,BR-MG,252.0,20316
9397,80005,3,345.0,1035.0,BR-DF,207.0,20317
41189,80546,4,160.0,640.0,BR-AP,128.0,20318
12751,80634,4,400.0,1600.0,BR-AC,320.0,20319
24159,83808,3,270.0,810.0,BR-PI,162.0,20320
83795,84127,6,310.0,1860.0,BR-PI,372.0,20321
87711,84542,5,140.0,700.0,BR-PA,140.0,20322
58245,84547,2,120.0,240.0,BR-PA,48.0,20323
27336,84668,6,250.0,1500.0,BR-RO,300.0,20324
6769,85298,1,220.0,220.0,BR-RS,44.0,20325
9809,86731,3,260.0,780.0,BR-PI,156.0,20326
83866,86800,4,990.0,3960.0,BR-AP,792.0,20327
28699,87744,6,420.0,2520.0,BR-TO,504.0,20328
3820,88236,1,139.0,139.0,BR-SP,278.0,20329
27336,88369,1,250.0,250.0,BR-MG,50.0,20330
98964,90098,2,280.0,560.0,BR-GO,112.0,20331
4307,92210,6,6175.0,37050.0,BR-AL,7410.0,20332
55051,93091,4,760.0,3040.0,BR-PE,608.0,20333
41518,94038,3,260.0,780.0,BR-GO,156.0,20334
83792,94187,1,390.0,390.0,BR-BR-RR,78.0,20335
6888,95162,6,350.0,2100.0,BR-PA,420.0,20336
95805,95999,2,100.0,200.0,BR-PR,40.0,20337
37794,96043,1,105.0,105.0,BR-MT,21.0,20338
83866,97161,4,990.0,3960.0,BR-PB,792.0,20339
41262,97496,6,390.0,2340.0,BR-ES,468.0,20340
43888,97885,4,190.0,760.0,BR-MG,152.0,20341
66255,97963,3,390.0,1170.0,BR-SE,234.0,20342
83795,98545,5,310.0,1550.0,BR-MS,310.0,20343
39368,100378,1,279.0,279.0,BR-MA,558.0,20344
8456,100997,6,360.0,2160.0,BR-MG,432.0,20345
87711,101627,1,140.0,140.0,BR-AL,28.0,20346
80644,102831,5,990.0,4950.0,BR-BR-RR,990.0,20347
86544,103688,3,50.0,150.0,BR-DF,30.0,20348
70673,106559,4,210.0,840.0,BR-MA,168.0,20349
71770,106764,5,530.0,2650.0,BR-RO,530.0,20350
86302,108317,5,139.0,695.0,BR-MA,139.0,20351
9981,109928,3,4000.0,12000.0,BR-CE,2400.0,20352
12751,109960,1,400.0,400.0,BR-SP,80.0,20353
32986,110262,2,315.0,630.0,BR-AP,126.0,20354
91248,111242,6,45.0,270.0,BR-RS,54.0,20355
15875,111804,6,490.0,2940.0,BR-RJ,588.0,20356
83009,112110,4,280.0,1120.0,BR-SC,224.0,20357
8673,112625,3,490.0,1470.0,BR-RS,294.0,20358
37794,114043,3,105.0,315.0,BR-AP,63.0,20359
37794,114996,5,105.0,525.0,BR-AM,105.0,20360
5292,115110,2,576.0,1152.0,BR-PA,2304.0,20361
32126,116668,6,210.0,1260.0,BR-MG,252.0,20362
42913,119103,6,2590.0,15540.0,BR-GO,3108.0,20363
56571,120808,6,420.0,2520.0,BR-SP,504.0,20364
6381,120902,5,586.0,2930.0,BR-MT,586.0,20365
100932,121705,4,3900.0,15600.0,BR-SE,3120.0,20366
29893,122822,4,420.0,1680.0,BR-MT,336.0,20367
14074,123572,4,450.0,1800.0,BR-SE,360.0,20368
32126,125822,3,210.0,630.0,BR-TO,126.0,20369
51238,125936,2,410.0,820.0,BR-AM,164.0,20370
11736,126303,3,740.0,2220.0,BR-SP,444.0,20371
36195,126515,2,110.0,220.0,BR-AL,44.0,20372
56350,126681,1,245.0,245.0,BR-MT,49.0,20373
6262,127155,1,644.0,644.0,BR-MA,1288.0,20374
58245,128098,1,120.0,120.0,BR-ES,24.0,20375
4835,128272,4,560.0,2240.0,BR-RS,448.0,20376
48483,129195,3,400.0,1200.0,BR-SP,240.0,20377
17395,129407,1,1400.0,1400.0,BR-MG,280.0,20378
62594,129624,5,300.0,1500.0,BR-AM,300.0,20379
60010,131109,4,90.0,360.0,BR-MT,72.0,20380
5995,132106,2,398.0,796.0,BR-BA,1592.0,20381
68110,133033,5,790.0,3950.0,BR-PE,790.0,20382
39368,133164,3,279.0,837.0,BR-AM,1674.0,20383
82990,134670,5,450.0,2250.0,BR-PB,450.0,20384
47405,134903,2,310.0,620.0,BR-GO,124.0,20385
88368,135104,4,250.0,1000.0,BR-CE,200.0,20386
72667,135108,2,139.0,278.0,BR-GO,556.0,20387
22407,135532,1,200.0,200.0,BR-PB,40.0,20388
68110,135724,1,790.0,790.0,BR-CE,158.0,20389
83792,135743,1,390.0,390.0,BR-DF,78.0,20390
70240,136472,4,290.0,1160.0,BR-RN,232.0,20391
35682,137142,4,250.0,1000.0,BR-MT,200.0,20392
95805,137474,4,100.0,400.0,BR-PR,80.0,20393
45695,137589,5,240.0,1200.0,BR-MA,240.0,20394
100484,138757,3,320.0,960.0,BR-GO,192.0,20395
17395,644,3,1400.0,4200.0,BR-ES,840.0,20396
27546,1124,4,336.0,1344.0,BR-PB,2688.0,20397
56350,1485,6,245.0,1470.0,BR-SC,294.0,20398
77079,1758,4,100.0,400.0,BR-CE,80.0,20399
5567,2149,5,210.0,1050.0,BR-TO,210.0,20400
79551,2389,4,290.0,1160.0,BR-MG,232.0,20401
17395,3361,4,1400.0,5600.0,BR-MT,1120.0,20402
31835,3477,2,399.0,798.0,BR-RN,1596.0,20403
5995,4776,3,398.0,1194.0,BR-AM,2388.0,20404
49026,4909,4,240.0,960.0,BR-RO,192.0,20405
75706,5200,5,100.0,500.0,BR-AC,100.0,20406
8691,8539,2,180.0,360.0,BR-CE,72.0,20407
9397,8553,3,345.0,1035.0,BR-PI,207.0,20408
43054,10424,3,320.0,960.0,BR-AL,192.0,20409
44379,10830,4,165.0,660.0,BR-AP,132.0,20410
61356,10914,2,390.0,780.0,BR-BA,156.0,20411
16634,11506,1,480.0,480.0,BR-SE,96.0,20412
58472,12204,5,150.0,750.0,BR-GO,150.0,20413
21244,12246,5,1120.0,5600.0,BR-RO,1120.0,20414
64127,12297,5,590.0,2950.0,BR-PE,590.0,20415
21429,12572,4,390.0,1560.0,BR-AM,312.0,20416
5995,12646,3,398.0,1194.0,BR-PE,2388.0,20417
40508,13396,4,245.0,980.0,BR-CE,196.0,20418
56380,15716,5,179.0,895.0,BR-RN,179.0,20419
14074,15783,1,450.0,450.0,BR-AC,90.0,20420
41262,16719,5,390.0,1950.0,BR-SE,390.0,20421
85154,19309,4,420.0,1680.0,BR-PR,336.0,20422
46573,19463,2,350.0,700.0,BR-RN,140.0,20423
47475,19667,4,490.0,1960.0,BR-SC,392.0,20424
3820,19929,1,139.0,139.0,BR-MT,278.0,20425
53731,20450,5,430.0,2150.0,BR-MS,430.0,20426
13906,20711,4,340.0,1360.0,BR-PA,272.0,20427
43054,20756,5,320.0,1600.0,BR-AC,320.0,20428
29510,21570,5,360.0,1800.0,BR-MA,360.0,20429
61071,25246,5,450.0,2250.0,BR-RO,450.0,20430
73038,25322,1,90.0,90.0,BR-MT,18.0,20431
37384,25439,3,700.0,2100.0,BR-DF,420.0,20432
6888,26137,3,350.0,1050.0,BR-AC,210.0,20433
36195,26206,3,110.0,330.0,BR-DF,66.0,20434
7940,26969,4,1200.0,4800.0,BR-MG,960.0,20435
14420,27693,5,690.0,3450.0,BR-SE,690.0,20436
59337,27833,2,390.0,780.0,BR-BA,156.0,20437
57708,28562,1,990.0,990.0,BR-MA,198.0,20438
53731,29733,1,430.0,430.0,BR-DF,86.0,20439
67445,29991,1,320.0,320.0,BR-PB,64.0,20440
41189,30206,1,160.0,160.0,BR-GO,32.0,20441
47475,30761,2,490.0,980.0,BR-BR-RR,196.0,20442
18128,31716,4,795.0,3180.0,BR-ES,636.0,20443
27546,33798,3,336.0,1008.0,BR-BA,2016.0,20444
10086,34349,6,750.0,4500.0,BR-AM,900.0,20445
48872,34441,6,120.0,720.0,BR-CE,144.0,20446
44207,37278,4,290.0,1160.0,BR-RN,232.0,20447
87156,37748,1,160.0,160.0,BR-AP,32.0,20448
29650,38035,2,120.0,240.0,BR-AM,48.0,20449
6888,38571,5,350.0,1750.0,BR-RJ,350.0,20450
57708,40258,1,990.0,990.0,BR-GO,198.0,20451
6381,42835,6,586.0,3516.0,BR-PE,7032.0,20452
28699,43825,1,420.0,420.0,BR-MT,84.0,20453
50478,44414,4,315.0,1260.0,BR-PR,252.0,20454
43888,45375,4,190.0,760.0,BR-CE,152.0,20455
40082,45496,5,315.0,1575.0,BR-PB,315.0,20456
35129,46398,5,320.0,1600.0,BR-PI,320.0,20457
35682,49206,5,250.0,1250.0,BR-RO,250.0,20458
50478,49267,6,315.0,1890.0,BR-MA,378.0,20459
23575,49492,4,210.0,840.0,BR-DF,168.0,20460
4307,49885,3,6175.0,18525.0,BR-RN,3705.0,20461
51314,50341,3,410.0,1230.0,BR-SE,246.0,20462
50478,50589,4,315.0,1260.0,BR-PB,252.0,20463
84743,51149,6,120.0,720.0,BR-SC,144.0,20464
72621,51910,6,179.0,1074.0,BR-TO,2148.0,20465
12812,51911,6,320.0,1920.0,BR-MA,384.0,20466
21429,52153,3,390.0,1170.0,BR-RN,234.0,20467
77558,52232,6,790.0,4740.0,BR-MT,948.0,20468
88368,52513,3,250.0,750.0,BR-PI,150.0,20469
88368,52831,3,250.0,750.0,BR-MA,150.0,20470
86302,54185,6,139.0,834.0,BR-ES,1668.0,20471
50478,55016,2,315.0,630.0,BR-CE,126.0,20472
68110,55392,6,790.0,4740.0,BR-TO,948.0,20473
8673,55459,3,490.0,1470.0,BR-MT,294.0,20474
15470,56371,6,590.0,3540.0,BR-AC,708.0,20475
41262,57460,3,390.0,1170.0,BR-GO,234.0,20476
58245,57837,3,120.0,360.0,BR-AM,72.0,20477
100961,57964,6,480.0,2880.0,BR-RO,576.0,20478
43054,58481,2,320.0,640.0,BR-PE,128.0,20479
100961,59341,1,480.0,480.0,BR-SP,96.0,20480
25562,59604,3,320.0,960.0,BR-GO,192.0,20481
91498,60070,6,130.0,780.0,BR-CE,156.0,20482
21516,60077,4,320.0,1280.0,BR-PE,256.0,20483
53941,60386,4,280.0,1120.0,BR-AM,224.0,20484
6381,60427,5,586.0,2930.0,BR-RN,586.0,20485
12895,61289,3,2600.0,7800.0,BR-SC,1560.0,20486
44207,62219,5,290.0,1450.0,BR-SP,290.0,20487
57815,62249,5,100.0,500.0,BR-AC,100.0,20488
18212,62865,1,120.0,120.0,BR-SP,24.0,20489
89100,63694,2,4200.0,8400.0,BR-BA,1680.0,20490
86302,63946,5,139.0,695.0,BR-AP,139.0,20491
44207,64113,1,290.0,290.0,BR-SP,58.0,20492
41262,64272,5,390.0,1950.0,BR-BA,390.0,20493
91248,65012,3,45.0,135.0,BR-AP,27.0,20494
70813,66889,2,120.0,240.0,BR-CE,48.0,20495
87711,69345,3,140.0,420.0,BR-RJ,84.0,20496
18128,69730,2,795.0,1590.0,BR-MA,318.0,20497
9397,70751,2,345.0,690.0,BR-CE,138.0,20498
32986,71352,1,315.0,315.0,BR-SP,63.0,20499
11218,71785,1,250.0,250.0,BR-RJ,50.0,20500
60010,71805,5,90.0,450.0,BR-AC,90.0,20501
83792,72945,6,390.0,2340.0,BR-MG,468.0,20502
45878,73408,6,210.0,1260.0,BR-PB,252.0,20503
8673,74052,3,490.0,1470.0,BR-BR-RR,294.0,20504
61356,75159,1,390.0,390.0,BR-SE,78.0,20505
27336,75208,3,250.0,750.0,BR-PR,150.0,20506
66539,76300,6,399.0,2394.0,BR-DF,4788.0,20507
75706,76467,5,100.0,500.0,BR-DF,100.0,20508
47405,76810,6,310.0,1860.0,BR-BR-RR,372.0,20509
3451,77251,4,250.0,1000.0,BR-AP,200.0,20510
100484,77891,1,320.0,320.0,BR-RO,64.0,20511
14420,80753,2,690.0,1380.0,BR-DF,276.0,20512
22568,82138,3,245.0,735.0,BR-RN,147.0,20513
9809,82551,2,260.0,520.0,BR-DF,104.0,20514
72621,82716,2,179.0,358.0,BR-PR,716.0,20515
70240,82788,1,290.0,290.0,BR-PR,58.0,20516
51314,84480,5,410.0,2050.0,BR-AM,410.0,20517
41518,86523,3,260.0,780.0,BR-SE,156.0,20518
4307,86939,6,6175.0,37050.0,BR-PA,7410.0,20519
86302,87290,3,139.0,417.0,BR-CE,834.0,20520
93262,87837,6,450.0,2700.0,BR-MG,540.0,20521
6888,88062,6,350.0,2100.0,BR-PR,420.0,20522
18212,88143,4,120.0,480.0,BR-PI,96.0,20523
82990,88154,1,450.0,450.0,BR-BR-RR,90.0,20524
84743,88763,3,120.0,360.0,BR-SP,72.0,20525
53941,89034,3,280.0,840.0,BR-RN,168.0,20526
93262,89056,2,450.0,900.0,BR-MT,180.0,20527
53941,89457,4,280.0,1120.0,BR-BA,224.0,20528
68110,89490,4,790.0,3160.0,BR-TO,632.0,20529
100939,89685,2,310.0,620.0,BR-SP,124.0,20530
12895,90348,2,2600.0,5200.0,BR-AM,1040.0,20531
66255,90524,1,390.0,390.0,BR-MG,78.0,20532
13814,90574,4,550.0,2200.0,BR-AP,440.0,20533
22407,92104,1,200.0,200.0,BR-RN,40.0,20534
53138,93068,3,690.0,2070.0,BR-BA,414.0,20535
77079,93325,4,100.0,400.0,BR-AC,80.0,20536
7729,94264,2,360.0,720.0,BR-PB,144.0,20537
31835,96207,2,399.0,798.0,BR-PE,1596.0,20538
56350,97015,2,245.0,490.0,BR-MA,98.0,20539
49026,97166,2,240.0,480.0,BR-MT,96.0,20540
70240,99981,4,290.0,1160.0,BR-SP,232.0,20541
15875,100456,4,490.0,1960.0,BR-PB,392.0,20542
100961,100873,5,480.0,2400.0,BR-MS,480.0,20543
86243,102631,6,350.0,2100.0,BR-CE,420.0,20544
44379,103505,6,165.0,990.0,BR-MT,198.0,20545
10795,103562,6,300.0,1800.0,BR-RJ,360.0,20546
8456,103819,5,360.0,1800.0,BR-AM,360.0,20547
29510,104078,3,360.0,1080.0,BR-RS,216.0,20548
59784,104305,2,390.0,780.0,BR-PI,156.0,20549
42913,104354,3,2590.0,7770.0,BR-PI,1554.0,20550
86243,104518,3,350.0,1050.0,BR-MA,210.0,20551
17258,104745,2,420.0,840.0,BR-RO,168.0,20552
67445,105502,6,320.0,1920.0,BR-MA,384.0,20553
11218,106197,3,250.0,750.0,BR-RN,150.0,20554
53138,107515,2,690.0,1380.0,BR-SE,276.0,20555
89100,107783,4,4200.0,16800.0,BR-SC,3360.0,20556
100481,109079,3,410.0,1230.0,BR-TO,246.0,20557
72621,110008,1,179.0,179.0,BR-PE,358.0,20558
6262,111874,3,644.0,1932.0,BR-MA,3864.0,20559
14420,112205,3,690.0,2070.0,BR-AM,414.0,20560
44207,114157,3,290.0,870.0,BR-PE,174.0,20561
33349,114861,2,270.0,540.0,BR-CE,108.0,20562
66255,114941,1,390.0,390.0,BR-CE,78.0,20563
47405,115413,5,310.0,1550.0,BR-SE,310.0,20564
4553,115685,5,110.0,550.0,BR-SC,110.0,20565
9809,116217,4,260.0,1040.0,BR-DF,208.0,20566
100481,116460,5,410.0,2050.0,BR-PE,410.0,20567
21244,116888,6,1120.0,6720.0,BR-ES,1344.0,20568
3451,117141,3,250.0,750.0,BR-AL,150.0,20569
32986,118224,4,315.0,1260.0,BR-AL,252.0,20570
35682,118596,5,250.0,1250.0,BR-MA,250.0,20571
5567,120615,4,210.0,840.0,BR-PE,168.0,20572
3820,120801,3,139.0,417.0,BR-BR-RR,834.0,20573
86544,121181,2,50.0,100.0,BR-RS,20.0,20574
39368,121926,6,279.0,1674.0,BR-PB,3348.0,20575
20029,122398,6,294.0,1764.0,BR-MT,3528.0,20576
14420,122921,4,690.0,2760.0,BR-RO,552.0,20577
79551,123677,2,290.0,580.0,BR-BR-RR,116.0,20578
7940,125430,3,1200.0,3600.0,BR-MT,720.0,20579
83795,125641,3,310.0,930.0,BR-PE,186.0,20580
18751,126616,2,990.0,1980.0,BR-SP,396.0,20581
70673,126932,3,210.0,630.0,BR-MG,126.0,20582
83009,127178,6,280.0,1680.0,BR-TO,336.0,20583
5567,127270,1,210.0,210.0,BR-PI,42.0,20584
29012,127408,4,525.0,2100.0,BR-RS,420.0,20585
50330,127491,6,210.0,1260.0,BR-SE,252.0,20586
41262,127909,2,390.0,780.0,BR-AL,156.0,20587
57708,127945,6,990.0,5940.0,BR-TO,1188.0,20588
40508,129048,2,245.0,490.0,BR-SE,98.0,20589
44207,130388,2,290.0,580.0,BR-RO,116.0,20590
86544,131724,3,50.0,150.0,BR-MA,30.0,20591
98964,131921,1,280.0,280.0,BR-AM,56.0,20592
40082,133752,3,315.0,945.0,BR-AC,189.0,20593
37794,133863,1,105.0,105.0,BR-SP,21.0,20594
43054,133890,3,320.0,960.0,BR-PE,192.0,20595
91248,134625,5,45.0,225.0,BR-AC,45.0,20596
53138,134778,5,690.0,3450.0,BR-AM,690.0,20597
39368,134906,5,279.0,1395.0,BR-SE,279.0,20598
74864,134956,3,130.0,390.0,BR-SC,78.0,20599
84176,135117,1,310.0,310.0,BR-AL,62.0,20600
15470,135425,3,590.0,1770.0,BR-RN,354.0,20601
6137,135993,6,100.0,600.0,BR-AL,120.0,20602
8456,136538,5,360.0,1800.0,BR-AM,360.0,20603
58472,137965,5,150.0,750.0,BR-PB,150.0,20604
36195,1133,6,110.0,660.0,BR-ES,132.0,20605
12812,1898,6,320.0,1920.0,BR-BA,384.0,20606
15470,2339,5,590.0,2950.0,BR-PE,590.0,20607
6742,2732,3,850.0,2550.0,BR-DF,510.0,20608
100932,3111,1,3900.0,3900.0,BR-MT,780.0,20609
8673,3425,1,490.0,490.0,BR-AP,98.0,20610
93262,3896,1,450.0,450.0,BR-ES,90.0,20611
27659,5328,6,140.0,840.0,BR-RO,168.0,20612
13705,5898,6,180.0,1080.0,BR-SP,216.0,20613
83009,6076,4,280.0,1120.0,BR-AL,224.0,20614
39368,7105,1,279.0,279.0,BR-MS,558.0,20615
47405,7171,1,310.0,310.0,BR-SP,62.0,20616
3829,7916,2,2630.0,5260.0,BR-MG,1052.0,20617
71770,7940,6,530.0,3180.0,BR-MA,636.0,20618
46573,7977,5,350.0,1750.0,BR-PR,350.0,20619
14074,8034,5,450.0,2250.0,BR-DF,450.0,20620
6699,9804,1,320.0,320.0,BR-AC,64.0,20621
11218,10044,2,250.0,500.0,BR-CE,100.0,20622
39814,10714,3,390.0,1170.0,BR-PE,234.0,20623
18128,10919,6,795.0,4770.0,BR-RJ,954.0,20624
51314,11832,6,410.0,2460.0,BR-DF,492.0,20625
22407,11910,1,200.0,200.0,BR-ES,40.0,20626
13716,12577,4,450.0,1800.0,BR-AM,360.0,20627
55051,12894,5,760.0,3800.0,BR-MT,760.0,20628
56571,13251,5,420.0,2100.0,BR-RJ,420.0,20629
21244,13720,2,1120.0,2240.0,BR-RO,448.0,20630
9397,15001,1,345.0,345.0,BR-GO,69.0,20631
73692,18078,5,90.0,450.0,BR-SP,90.0,20632
39368,18258,5,279.0,1395.0,BR-RJ,279.0,20633
85154,18864,1,420.0,420.0,BR-DF,84.0,20634
83009,19192,3,280.0,840.0,BR-ES,168.0,20635
73692,19996,1,90.0,90.0,BR-MA,18.0,20636
53138,22758,3,690.0,2070.0,BR-MS,414.0,20637
57708,23410,5,990.0,4950.0,BR-TO,990.0,20638
8673,23666,4,490.0,1960.0,BR-PR,392.0,20639
7193,23722,6,320.0,1920.0,BR-CE,384.0,20640
6769,23948,2,220.0,440.0,BR-SC,88.0,20641
89334,23969,6,350.0,2100.0,BR-BR-RR,420.0,20642
87711,24507,3,140.0,420.0,BR-TO,84.0,20643
11736,24684,1,740.0,740.0,BR-PR,148.0,20644
29893,25692,4,420.0,1680.0,BR-BR-RR,336.0,20645
12812,25892,2,320.0,640.0,BR-SE,128.0,20646
8707,26181,6,150.0,900.0,BR-PA,180.0,20647
97039,27644,6,320.0,1920.0,BR-SE,384.0,20648
70240,28470,4,290.0,1160.0,BR-RO,232.0,20649
13906,29008,1,340.0,340.0,BR-AC,68.0,20650
13705,29163,3,180.0,540.0,BR-SP,108.0,20651
40082,29610,4,315.0,1260.0,BR-RJ,252.0,20652
8707,29943,4,150.0,600.0,BR-PI,120.0,20653
7193,30848,3,320.0,960.0,BR-BA,192.0,20654
